batter,embedding_index,n_pitches,swing_rate,stand,whiff_rate,contact_rate,chase_rate,zone_swing_rate,ev_mean,ev_p90,la_mean,bat_speed_mean,pull_rate,woba_level,prior_pa_L,prior_pa_R,n_pa_L,n_pa_R,log_prior_pa,stratum,obs_platoon_diff
518586,443,3452,0.541135573580533,R,0.29229122055674517,0.7077087794432548,0.3748615725359911,0.7235722964763062,85.84162679425837,101.22,9.481658692185007,59.166666666666664,0.42880258899676377,0.30670224119530415,450.0,487.0,450.0,487.0,6.843749949006225,medium,0.055399046315309175
518595,444,10592,0.50547583081571,R,0.2418752334703026,0.7581247665296974,0.2972142170989433,0.7067013179877483,89.5394884910486,104.4,11.780786918753194,70.4724336793541,0.40719499478623566,0.3200955961331901,689.0,2104.0,689.0,2104.0,7.935229539816907,high,0.04896064376652115
518614,445,6012,0.4194943446440452,L,0.232751784298176,0.767248215701824,0.19811932555123216,0.6526639344262295,87.95872340425531,101.9,13.907348242811501,,0.4725877192982456,0.30878060200668894,263.0,1232.0,263.0,1232.0,7.310550158534422,medium,0.014862972816157227
518618,446,8153,0.47884214399607505,L,0.21823770491803274,0.7817622950819673,0.2964426877470356,0.6825025960539979,86.57887218045113,103.7,15.937547027840482,,0.46682279469164717,0.3349011041766683,352.0,1731.0,352.0,1731.0,7.642044402873258,medium,0.045160481001523034
518625,447,51,0.37254901960784315,R,0.052631578947368474,0.9473684210526315,0.2916666666666667,0.4444444444444444,93.15,100.94,13.375,,0.25,0.05758333333333333,10.0,2.0,10.0,2.0,2.5649493574615367,low,0.0691
518626,448,16896,0.4396306818181818,R,0.2662897145934303,0.7337102854065697,0.2354453011509666,0.6695608405687681,92.15983231707317,107.2,12.824314024390244,70.81217391304348,0.4636256390090444,0.367870477568741,979.0,3167.0,979.0,3167.0,8.330140460246382,high,0.02140975225552838
518649,449,962,0.4781704781704782,R,0.29565217391304344,0.7043478260869566,0.24183006535947713,0.6938369781312127,85.89605263157895,103.96000000000001,16.348684210526315,,0.410958904109589,0.2676694214876033,108.0,134.0,108.0,134.0,5.493061443340548,low,0.07932393587617467
518653,450,1218,0.3981937602627258,R,0.12783505154639174,0.8721649484536083,0.20347826086956522,0.5723172628304821,83.85518867924527,96.08999999999999,8.476415094339623,,0.3605769230769231,0.25309333333333334,131.0,169.0,131.0,169.0,5.707110264748875,medium,0.10151912913862413
518692,451,23637,0.5123323602826078,L,0.21123038810900086,0.7887696118909991,0.28160919540229884,0.7803383630544124,90.38212063188128,104.7,14.632208662359416,68.63644595359366,0.42412451361867703,0.3906721611721612,1807.0,4199.0,1807.0,4199.0,8.700680734850161,high,0.04578957477028622
518700,452,1016,0.43700787401574803,R,0.21846846846846846,0.7815315315315315,0.1858974358974359,0.6514598540145985,83.55165562913906,97.1,8.04635761589404,,0.35294117647058826,0.2738423236514523,45.0,196.0,45.0,196.0,5.488937726156687,low,-0.03655725623582762
518735,453,17104,0.3942352666043031,L,0.23505857926738838,0.7649414207326116,0.22292780748663102,0.5834153543307087,90.04746233148296,105.3,12.790162633875447,68.6755737704918,0.4656364375762505,0.3350913308913309,955.0,3140.0,955.0,3140.0,8.317766166719343,high,-0.01704638009804249
518755,454,61,0.4098360655737705,R,0.07999999999999996,0.92,0.18181818181818182,0.6785714285714286,99.11666666666667,107.35,22.166666666666668,,0.625,0.31592857142857145,6.0,8.0,6.0,8.0,2.70805020110221,low,0.27079166666666665
518764,455,3,0.3333333333333333,R,0.0,1.0,0.0,1.0,74.4,74.4,10.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,
518774,456,613,0.5122349102773246,R,0.3407643312101911,0.6592356687898089,0.3563218390804598,0.6278409090909091,84.77111111111111,99.73,-0.6,,0.3488372093023256,0.10834166666666666,39.0,81.0,39.0,81.0,4.795790545596741,low,0.0517255460588794
518790,457,153,0.7058823529411765,R,0.36111111111111116,0.6388888888888888,0.5,0.8461538461538461,82.44516129032259,98.3,-0.45161290322580644,,0.375,0.18745098039215688,7.0,44.0,7.0,44.0,3.9512437185814275,low,-0.07139285714285715
518792,458,15474,0.44280728964715005,L,0.18228254524226506,0.8177174547577349,0.2669475771471062,0.6344361917623228,87.92253233492171,104.7,10.08781484002723,72.09157894736842,0.5025906735751295,0.3152028627838105,869.0,3183.0,869.0,3183.0,8.307212626628308,high,0.044866434781728415
518876,459,362,0.39226519337016574,R,0.3943661971830986,0.6056338028169014,0.304635761589404,0.4549763033175355,80.4421052631579,96.48,-6.131578947368421,,0.3076923076923077,0.07636190476190477,31.0,74.0,31.0,74.0,4.663439094112067,low,-0.07676896251089799
518902,460,927,0.45091693635382957,R,0.1842105263157895,0.8157894736842105,0.24168514412416853,0.6491596638655462,83.00314465408805,96.12,17.132075471698112,,0.3141025641025641,0.19797520661157025,75.0,167.0,75.0,167.0,5.493061443340548,low,-0.01118978043912175
518911,461,118,0.4322033898305085,L,0.3137254901960784,0.6862745098039216,0.3466666666666667,0.5813953488372093,88.62777777777778,102.37,4.555555555555555,,0.6111111111111112,0.09392857142857143,2.0,26.0,2.0,26.0,3.367295829986474,low,0.10115384615384615
518934,462,20953,0.41908079988545793,R,0.13142011160460088,0.8685798883953991,0.2359069224028819,0.5952068900954878,90.45680399500624,104.1,4.368881118881119,66.17171717171718,0.27838455676911356,0.3395714285714286,1460.0,3909.0,1460.0,3909.0,8.58858318750291,high,0.03128912309843457
518953,463,776,0.47809278350515466,L,0.21024258760107817,0.7897574123989218,0.3526570048309179,0.6215469613259669,84.66013071895425,101.28,13.437908496732026,,0.42105263157894735,0.2615662100456621,21.0,198.0,21.0,198.0,5.393627546352362,low,-0.025497835497835575
518960,464,8882,0.4223147939653231,R,0.13703012529991998,0.86296987470008,0.2656844106463878,0.563329054343175,87.00155595451825,102.1,11.652902453620586,,0.3581626319056487,0.312231045311799,604.0,1625.0,604.0,1625.0,7.709756864454165,high,-0.03255396332144672
518991,465,47,0.3829787234042553,R,0.2222222222222222,0.7777777777777778,0.2,0.5909090909090909,66.32000000000001,87.89999999999999,3.6,,0.2,0.12563636363636363,9.0,2.0,9.0,2.0,2.4849066497880004,low,0.15355555555555556
519023,466,2130,0.4751173708920188,R,0.21442687747035571,0.7855731225296443,0.2882882882882883,0.6784313725490196,85.00351351351351,100.42000000000002,18.324324324324323,,0.5272206303724928,0.2871439114391144,164.0,378.0,164.0,378.0,6.297109319933935,medium,0.009813201703445573
519025,467,1293,0.46017014694508895,R,0.2773109243697479,0.7226890756302521,0.2868217054263566,0.6327160493827161,88.635807860262,104.9,14.685589519650655,,0.3706896551724138,0.2500147058823529,100.0,240.0,100.0,240.0,5.831882477283517,low,0.09860750000000001
519037,468,172,0.4941860465116279,L,0.3411764705882353,0.6588235294117647,0.2840909090909091,0.7142857142857143,87.964,102.88000000000001,16.96,,0.32,0.2197674418604651,4.0,39.0,4.0,39.0,3.784189633918261,low,0.05128846153846153
519043,469,354,0.4887005649717514,L,0.34104046242774566,0.6589595375722543,0.33125,0.6185567010309279,80.85111111111111,95.46,2.022222222222222,,0.21739130434782608,0.1356734693877551,7.0,42.0,7.0,42.0,3.912023005428146,low,0.012119047619047613
519048,470,10894,0.4733798421149256,L,0.25887143688190806,0.7411285631180919,0.2785883949779437,0.703,90.45287902799788,106.5,12.053882725832013,,0.46706586826347307,0.3292003603603603,588.0,2187.0,588.0,2187.0,7.9287663216266955,high,0.038650236088948575
519058,471,13774,0.5110352838681574,L,0.20968887626083255,0.7903111237391675,0.3362916439104315,0.7094573643410853,88.84588644264194,105.32000000000002,17.640015449980687,69.55942028985507,0.4678714859437751,0.3297915730337079,1016.0,2544.0,1016.0,2544.0,8.177796683277778,high,0.01833401735750012
519068,472,664,0.45481927710843373,L,0.17218543046357615,0.8278145695364238,0.2857142857142857,0.6208955223880597,89.08532110091743,102.44000000000001,7.486238532110092,,0.4074074074074074,0.27325465838509316,21.0,140.0,21.0,140.0,5.087596335232384,low,-0.10966904761904761
519071,473,90,0.5111111111111111,L,0.13043478260869568,0.8695652173913043,0.46153846153846156,0.5490196078431373,83.14615384615385,93.80000000000001,24.76923076923077,,0.46153846153846156,0.3097241379310345,8.0,21.0,8.0,21.0,3.4011973816621555,low,-0.2328988095238095
519076,474,634,0.443217665615142,R,0.4341637010676157,0.5658362989323843,0.26492537313432835,0.5737704918032787,79.03859649122806,93.76,-6.456140350877193,,0.25,0.10359638554216867,44.0,122.0,44.0,122.0,5.117993812416755,low,-0.005202682563338321
519082,475,160,0.48125,L,0.3246753246753247,0.6753246753246753,0.29213483146067415,0.7183098591549296,83.19642857142857,95.61000000000001,13.107142857142858,,0.5384615384615384,0.18227272727272725,5.0,39.0,5.0,39.0,3.8066624897703196,low,0.20564102564102563
519083,476,4872,0.4548440065681445,R,0.23059566787003605,0.769404332129964,0.24163407214254673,0.645663166083236,87.30506329113923,103.71000000000001,16.759493670886076,,0.4381578947368421,0.28124937862468935,316.0,891.0,316.0,891.0,7.0967213784947605,medium,0.03910157837162054
519107,477,34,0.38235294117647056,L,0.3846153846153846,0.6153846153846154,0.2631578947368421,0.5333333333333333,89.5,89.5,31.0,,0.0,0.17175,3.0,5.0,3.0,5.0,2.1972245773362196,low,-0.09159999999999999
519184,478,4656,0.41280068728522334,L,0.0941727367325702,0.9058272632674298,0.26423785594639865,0.5692239858906526,83.15412418906395,96.4,5.061167747914736,,0.4230396902226525,0.28841908396946564,284.0,1026.0,284.0,1026.0,7.1785454837637,medium,0.046877645992916606
519203,479,21331,0.4628943790727111,L,0.18087907636216327,0.8191209236378367,0.304885430177259,0.650010239606799,89.02842573221757,105.1,15.81276150627615,67.09376731301938,0.4969061070755986,0.35921119266055046,1449.0,4001.0,1449.0,4001.0,8.603554357064281,high,0.007935136471230675
519208,480,2238,0.4383378016085791,L,0.1610601427115188,0.8389398572884812,0.25236593059936907,0.6814432989690722,89.06165413533834,105.8,12.611528822055138,,0.47549019607843135,0.31739754816112087,72.0,499.0,72.0,499.0,6.349138991379798,low,-0.058348808728568236
519222,481,4668,0.5269922879177378,R,0.24227642276422767,0.7577235772357723,0.3527672158850866,0.7062146892655368,87.56083429895713,104.9,9.037079953650059,,0.32894736842105265,0.2708238095238095,376.0,884.0,376.0,884.0,7.13966033596492,medium,0.03476253971310295
519237,482,4077,0.47289673779740005,R,0.28786307053941906,0.7121369294605809,0.27467811158798283,0.6828282828282828,89.78782742681048,106.3,10.343605546995377,,0.3519108280254777,0.30724783861671473,251.0,790.0,251.0,790.0,6.948897222313312,medium,0.10107497604518634
519295,483,2149,0.4634713820381573,R,0.1736947791164659,0.8263052208835341,0.2866666666666667,0.632393084622384,87.51193317422434,102.56,13.081145584725537,,0.48129675810473815,0.2752103448275862,254.0,326.0,254.0,326.0,6.364750756851911,medium,0.10785218105405539
519299,484,6005,0.386511240632806,L,0.09866436880654894,0.9013356311934511,0.21776315789473685,0.5595278246205734,85.11492146596858,97.6,14.798429319371728,,0.39317773788150806,0.2952829457364341,307.0,1241.0,307.0,1241.0,7.3453648404168685,medium,-0.003482654263793794
519303,485,24,0.5,R,0.5,0.5,0.3333333333333333,0.6666666666666666,87.26,93.62,-3.6,,0.2,0.40285714285714286,1.0,6.0,1.0,6.0,2.0794415416798357,low,0.9743333333333333
519306,486,7485,0.458249832999332,R,0.3008746355685131,0.6991253644314869,0.24034672970843185,0.6837955410549211,88.96470588235293,106.8,13.60559305689489,,0.471356783919598,0.31820171673819747,544.0,1320.0,544.0,1320.0,7.5310163320779155,high,0.0024978609625668224
519317,487,17268,0.43994672226082926,R,0.31907331841516384,0.6809266815848362,0.2795069981199081,0.6395892903561217,93.91529598728644,114.1,12.138314785373609,79.41677740863787,0.4133551823023351,0.3579568208778173,1022.0,3193.0,1022.0,3193.0,8.346642090221199,high,0.04066416506754322
519333,488,2229,0.48138178555406014,R,0.2320596458527493,0.7679403541472507,0.2587601078167116,0.703405017921147,84.68868894601543,100.5,16.303341902313626,,0.4065040650406504,0.29586509274873524,223.0,370.0,223.0,370.0,6.386879319362645,medium,0.0013014543691673985
519344,489,13,0.6153846153846154,R,0.625,0.375,0.25,0.7777777777777778,,,,,,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,
519345,490,206,0.5631067961165048,L,0.27586206896551724,0.7241379310344828,0.3364485981308411,0.8080808080808081,89.88809523809525,103.6,16.11904761904762,,0.35,0.2645344827586207,9.0,49.0,9.0,49.0,4.07753744390572,low,0.10348072562358279
519346,491,5878,0.458149030282409,L,0.304864463423691,0.695135536576309,0.2678125,0.6855862584017924,89.63613231552164,104.7,16.189567430025445,,0.4859437751004016,0.34735077793493635,227.0,1187.0,227.0,1187.0,7.254884810077338,medium,0.07028635474616718
519390,492,8570,0.4511085180863477,L,0.1945162959130885,0.8054837040869115,0.3095914354380599,0.6133233158026546,86.98537074148297,101.64,18.920507682030728,,0.45722108145106094,0.3032131070249882,370.0,1751.0,370.0,1751.0,7.660114319173928,medium,0.049581283282139954
519421,493,125,0.44,L,0.32727272727272727,0.6727272727272727,0.22857142857142856,0.7090909090909091,91.55,103.12,11.928571428571429,,0.5714285714285714,0.22992592592592592,4.0,23.0,4.0,23.0,3.332204510175204,low,0.2699130434782609
519425,494,58,0.29310344827586204,R,0.17647058823529416,0.8235294117647058,0.1388888888888889,0.5454545454545454,82.725,90.77,10.875,,0.375,0.3489285714285714,3.0,11.0,3.0,11.0,2.70805020110221,low,-0.4440909090909091
519445,495,140,0.44285714285714284,R,0.12903225806451613,0.8709677419354839,0.17142857142857143,0.7142857142857143,87.478125,100.95,11.53125,,0.4642857142857143,0.189125,26.0,14.0,26.0,14.0,3.713572066704308,low,0.0979945054945055
519455,496,303,0.40924092409240925,R,0.27419354838709675,0.7258064516129032,0.17391304347826086,0.5531914893617021,81.83061224489795,98.7,1.3265306122448979,,0.40816326530612246,0.143515625,12.0,52.0,12.0,52.0,4.174387269895637,low,0.09444230769230766
520471,497,14108,0.5034023249220301,L,0.20782878062517596,0.792171219374824,0.35479122055674517,0.6707353827606992,87.26348595613698,100.2,14.040784917275875,,0.4383670233848593,0.29550342184505884,1048.0,2605.0,1048.0,2605.0,8.203577736937952,high,0.008581863269402634
521692,498,16379,0.5745161487270285,R,0.24835281615302873,0.7516471838469713,0.44086720867208673,0.7468549063461001,90.25975825471697,106.1,16.973164258330875,71.58859897901304,0.4705178090392098,0.3242309518670408,1257.0,3376.0,1257.0,3376.0,8.441175704992322,high,-6.911508820744983e-05
523253,499,10262,0.3662054180471643,R,0.18813198509845663,0.8118680149015434,0.16618852459016392,0.5475659606094389,88.7612539184953,101.5,13.124137931034483,,0.39857881136950907,0.3158153467377924,772.0,1665.0,772.0,1665.0,7.798933310041217,high,0.021417555897866813
523989,500,263,0.4714828897338403,R,0.282258064516129,0.717741935483871,0.4019607843137255,0.515527950310559,77.44468085106384,90.3,-10.106382978723405,,0.21739130434782608,0.08259375,13.0,51.0,13.0,51.0,4.174387269895637,low,0.23652790346907998
524968,501,383,0.6005221932114883,R,0.28260869565217395,0.717391304347826,0.4729064039408867,0.7444444444444445,91.19615384615385,109.88,13.256410256410257,,0.3670886075949367,0.2839913793103448,77.0,39.0,77.0,39.0,4.762173934797756,low,-0.09314518814518818
527038,502,15325,0.4706035889070147,R,0.14448141985579588,0.8555185801442041,0.2833354681695914,0.6650704974727321,86.93393453573815,101.2,18.33511526896091,65.06447204968944,0.44501718213058417,0.3270717988595127,1285.0,2573.0,1285.0,2573.0,8.258163361537619,high,0.03389352071269891
527043,503,2820,0.45,R,0.23089046493301812,0.7691095350669819,0.25051475634866166,0.6632428466617755,87.93551587301587,105.27,9.475149105367793,,0.5238095238095238,0.3003429752066116,330.0,396.0,330.0,396.0,6.588926477533519,medium,0.01387676767676771
527049,504,760,0.44473684210526315,R,0.2869822485207101,0.7130177514792899,0.3037037037037037,0.6056338028169014,85.63913043478261,104.14,-3.391304347826087,,0.45614035087719296,0.31332474226804125,86.0,108.0,86.0,108.0,5.272999558563747,low,-0.016081610680447944
527054,505,947,0.4604012671594509,R,0.23853211009174313,0.7614678899082569,0.3261904761904762,0.5673624288425048,83.81085714285715,96.8,4.8,,0.3413173652694611,0.1435648854961832,77.0,185.0,77.0,185.0,5.572154032177765,low,0.01577156897156895
534606,506,1074,0.4860335195530726,R,0.2586206896551724,0.7413793103448276,0.275,0.6841155234657039,86.3709090909091,102.7,10.309090909090909,,0.3625,0.27785501858736056,112.0,157.0,112.0,157.0,5.598421958998375,low,0.07068039126478617
534627,507,953,0.43441762854144805,R,0.2342995169082126,0.7657004830917874,0.2806652806652807,0.5911016949152542,84.12587412587412,97.80000000000001,6.671328671328672,,0.2638888888888889,0.2627949790794979,70.0,169.0,70.0,169.0,5.480638923341991,low,0.013502620456466607
537953,508,2103,0.4194008559201141,L,0.15873015873015872,0.8412698412698413,0.21322803553800593,0.6110091743119266,87.65042735042735,100.3,12.179487179487179,,0.4590643274853801,0.3025578747628084,97.0,430.0,97.0,430.0,6.269096283706261,low,0.02513217453847999
541600,509,382,0.5157068062827225,R,0.14213197969543145,0.8578680203045685,0.37055837563451777,0.6702702702702703,85.05199999999999,98.64,4.8533333333333335,,0.3287671232876712,0.21555,48.0,52.0,48.0,52.0,4.61512051684126,low,0.08632211538461537
541608,510,741,0.49527665317139,L,0.21253405994550412,0.7874659400544959,0.3427835051546392,0.6628895184135978,87.50239520958084,100.34,11.479041916167665,,0.4,0.2864858490566038,48.0,164.0,48.0,164.0,5.3612921657094255,low,0.04813414634146343
541645,511,13607,0.5751451458807967,R,0.3117812420138002,0.6882187579861998,0.3847913862718708,0.8041120284927958,89.53252446183953,107.4,7.531298904538341,69.17935483870967,0.41552142279708976,0.3154308017994178,990.0,2789.0,990.0,2789.0,8.237479288613633,high,0.03569514905237392
541650,512,6223,0.530130162301141,R,0.23037284025462257,0.7696271597453774,0.3892445582586428,0.6721523071958696,87.07776049766719,102.55,11.038880248833593,,0.4004914004914005,0.2865279361459521,635.0,1119.0,635.0,1119.0,7.470224135899966,high,0.03786308923180848
542194,513,4072,0.6009332023575639,R,0.31344503473641194,0.6865549652635881,0.44832338079926504,0.7762532981530343,88.81297429620562,105.64,10.643818849449204,70.31115311909262,0.45202020202020204,0.2715483870967742,352.0,826.0,352.0,826.0,7.072421900537371,medium,0.0076735293308386465
542208,514,3171,0.4619993692841375,R,0.19112627986348119,0.8088737201365188,0.29975429975429974,0.6331821127673364,86.29902597402597,101.55,15.029220779220779,69.04024390243903,0.44166666666666665,0.25960992907801417,247.0,599.0,247.0,599.0,6.741700694652055,medium,-0.018673105648415317
542255,515,10544,0.48994688922610014,L,0.13066202090592338,0.8693379790940766,0.3165197824864054,0.6674342736518902,84.15548645046646,97.3,9.144824522434474,,0.4097538742023701,0.3136766202918222,730.0,2217.0,730.0,2217.0,7.988882253309227,high,0.02779444640109735
542289,516,7,0.8571428571428571,R,0.16666666666666663,0.8333333333333334,0.6666666666666666,1.0,,,,,,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,
542303,517,20207,0.477260355322413,R,0.2600580671920365,0.7399419328079635,0.29411764705882354,0.6945466349275049,91.2846670397314,107.6,12.58729714605484,72.5953819840365,0.4277506463659868,0.350135935397039,1149.0,4052.0,1149.0,4052.0,8.556798446008598,high,0.010161054464288055
542340,518,13579,0.4773547389351204,L,0.27260104905893245,0.7273989509410675,0.26742075129171905,0.7115923963851667,88.86429249762584,105.1,4.6219165085389,,0.415929203539823,0.31731420118343195,1024.0,2356.0,1024.0,2356.0,8.125926802707886,high,0.0005278195962436505
542364,519,5118,0.447831184056272,L,0.1793193717277487,0.8206806282722513,0.26039715249156986,0.6521028991425072,86.83492063492062,101.49,14.09750566893424,67.88549019607842,0.48036951501154734,0.29630397505845674,175.0,1108.0,175.0,1108.0,7.157735484249907,medium,0.06482620938628159
542436,520,1300,0.48307692307692307,L,0.20700636942675155,0.7929936305732485,0.28400597907324365,0.694136291600634,84.6021551724138,100.77,3.7241379310344827,,0.45414847161572053,0.2666512968299712,117.0,230.0,117.0,230.0,5.8522024797744745,medium,0.0048510590858417135
542454,521,5216,0.5460122699386503,L,0.2780898876404494,0.7219101123595506,0.3657630894912737,0.7384066587395958,89.00989130434783,104.2,9.983695652173912,,0.43859649122807015,0.28621659634317864,390.0,1032.0,390.0,1032.0,7.260522598089852,medium,0.00902872689326173
542455,522,1140,0.5131578947368421,L,0.347008547008547,0.652991452991453,0.37138263665594856,0.6833976833976834,86.52363636363636,105.76,13.145454545454545,,0.538961038961039,0.2805371024734982,66.0,217.0,66.0,217.0,5.648974238161206,low,0.032177838290741556
542513,523,744,0.4435483870967742,L,0.12424242424242427,0.8757575757575757,0.32418952618453867,0.5830903790087464,84.21298701298701,98.54,4.733766233766234,,0.31788079470198677,0.24805641025641026,41.0,154.0,41.0,154.0,5.278114659230517,low,0.09167263224580297
542583,524,10830,0.4634349030470914,R,0.25562861127714687,0.7443713887228531,0.3164096343787905,0.6311524016604072,88.99644087256027,104.5,16.388059701492537,,0.41854934601664684,0.32998111025443333,785.0,1809.0,785.0,1809.0,7.861341795599989,high,0.012050274459267651
542642,525,207,0.4927536231884058,R,0.3529411764705882,0.6470588235294118,0.19811320754716982,0.801980198019802,88.08888888888889,104.34,1.5185185185185186,,0.6086956521739131,0.28632608695652173,7.0,39.0,7.0,39.0,3.8501476017100584,low,-0.07317582417582419
542881,526,607,0.46622734761120266,L,0.5017667844522968,0.49823321554770317,0.33941605839416056,0.5705705705705706,80.26545454545455,91.7,6.3090909090909095,,0.41818181818181815,0.13314814814814813,21.0,33.0,21.0,33.0,4.007333185232471,low,-0.16393939393939394
542883,527,3,0.6666666666666666,L,0.0,1.0,0.5,1.0,82.0,82.0,-28.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,low,
542908,528,1866,0.5439442658092176,R,0.21871921182266008,0.7812807881773399,0.37793667007150156,0.7271702367531003,85.96948640483384,100.6,21.048338368580062,,0.4888888888888889,0.2823496932515337,113.0,376.0,113.0,376.0,6.194405391104672,medium,0.07288140180756919
542921,529,6950,0.4893525179856115,R,0.2993237283152014,0.7006762716847986,0.2974683544303797,0.6813471502590673,87.92472727272727,104.7,9.528181818181817,,0.4554170661553212,0.30960714285714286,585.0,1179.0,585.0,1179.0,7.475905969367397,high,0.011119892999282288
542923,530,6,0.6666666666666666,R,0.0,1.0,0.0,0.8,90.0,98.24,27.5,,0.5,0.4186666666666667,3.0,0.0,3.0,0.0,1.3862943611198906,low,
542932,531,6353,0.4278293719502597,R,0.19904341427520233,0.8009565857247977,0.21215106732348113,0.626360338573156,86.68385608856089,103.6,4.104243542435424,70.52831632653061,0.313543599257885,0.31127970297029706,466.0,1150.0,466.0,1150.0,7.388327859577107,high,0.00034575107296141994
542942,532,155,0.4258064516129032,R,0.3787878787878788,0.6212121212121212,0.26666666666666666,0.575,89.6,103.08,10.846153846153847,,0.5,0.21302857142857143,13.0,22.0,13.0,22.0,3.58351893845611,low,0.08194755244755245
542963,533,429,0.5617715617715617,L,0.23236514522821572,0.7676348547717843,0.4222222222222222,0.7156862745098039,83.00428571428571,98.44,16.5,67.36818181818181,0.4745762711864407,0.24129357798165135,20.0,89.0,20.0,89.0,4.700480365792417,low,0.19937640449438201
542979,534,4269,0.4462403373155306,R,0.38897637795275586,0.6110236220472441,0.22850678733031674,0.6799417192812045,88.5016096579477,105.5,9.311871227364184,,0.386411889596603,0.29732974559686887,350.0,672.0,350.0,672.0,6.930494765951626,medium,0.03525547619047614
542992,535,93,0.3655913978494624,R,0.11764705882352944,0.8823529411764706,0.10638297872340426,0.6304347826086957,85.75,95.64999999999999,11.5,,0.3076923076923077,0.2963181818181818,14.0,8.0,14.0,8.0,3.1354942159291497,low,0.01523214285714286
542993,536,3008,0.5548537234042553,L,0.1330137807070102,0.8669862192929898,0.34301147873058746,0.7603143418467584,82.92907488986783,96.6,7.715124816446402,,0.3895522388059702,0.29001805869074493,264.0,622.0,264.0,622.0,6.787844982309579,medium,-0.04521634755919324
542994,537,1056,0.521780303030303,R,0.3157894736842105,0.6842105263157895,0.34429065743944637,0.7364016736401674,90.10574712643678,106.1,2.3850574712643677,,0.3216374269005848,0.3248876811594203,113.0,163.0,113.0,163.0,5.6240175061873385,medium,-0.03556289700852383
543022,538,520,0.4423076923076923,R,0.19999999999999996,0.8,0.25225225225225223,0.5838926174496645,83.11770833333334,96.9,1.4583333333333333,,0.3411764705882353,0.1973272727272727,23.0,32.0,23.0,32.0,4.02535169073515,low,-0.1423220108695652
543037,539,643,0.4712286158631415,R,0.3894389438943895,0.6105610561056105,0.3321917808219178,0.5868945868945868,84.63875,102.1,0.7125,,0.3076923076923077,0.1639576271186441,23.0,95.0,23.0,95.0,4.77912349311153,low,0.11848466819221967
543038,540,282,0.5212765957446809,R,0.3537414965986394,0.6462585034013606,0.25892857142857145,0.6941176470588235,88.07142857142857,104.47999999999999,16.428571428571427,,0.4,0.2824210526315789,15.0,61.0,15.0,61.0,4.343805421853684,low,-0.27902513661202183
543063,541,17148,0.5156869605784932,L,0.270722605450639,0.729277394549361,0.2930671103716029,0.7624492807082257,88.48248366013073,102.6,11.564663618549968,69.1890052356021,0.44900662251655626,0.31216610549943885,1243.0,3212.0,1243.0,3212.0,8.40200678160712,high,0.018795694243930405
543068,542,14618,0.4964427418251471,R,0.23963070139175968,0.7603692986082403,0.33961770096884003,0.6680515759312321,88.850991831972,107.5,14.18436406067678,71.26627218934911,0.40381493506493504,0.33777202760084923,1056.0,2712.0,1056.0,2712.0,8.234564993267135,high,0.008775383816036486
543089,543,156,0.5384615384615384,R,0.25,0.75,0.28205128205128205,0.7948717948717948,83.97272727272727,100.84,10.121212121212121,,0.375,0.2723555555555556,12.0,33.0,12.0,33.0,3.828641396489095,low,-0.09298484848484842
543094,544,639,0.4084507042253521,L,0.23371647509578541,0.7662835249042146,0.23214285714285715,0.6039603960396039,84.36777777777777,99.22,12.977777777777778,,0.4146341463414634,0.2476953642384106,27.0,124.0,27.0,124.0,5.0238805208462765,low,0.08820848267622464
543101,545,884,0.4502262443438914,R,0.4296482412060302,0.5703517587939698,0.31265508684863524,0.5654885654885655,85.62783505154638,99.24,3.5463917525773194,,0.2978723404255319,0.11903488372093024,43.0,129.0,43.0,129.0,5.153291594497779,low,-0.03418604651162789
543105,546,3835,0.4915254237288136,L,0.2153846153846154,0.7846153846153846,0.2923387096774194,0.7050243111831442,88.9971346704871,105.9,16.58595988538682,,0.46567164179104475,0.33312261306532664,129.0,866.0,129.0,866.0,6.903747257584598,medium,0.017188248563295594
543148,547,750,0.44666666666666666,R,0.33432835820895523,0.6656716417910448,0.2784090909090909,0.5954773869346733,91.02268041237114,103.6,20.77319587628866,,0.5212765957446809,0.25443786982248523,60.0,109.0,60.0,109.0,5.135798437050262,low,0.023766666666666658
543194,548,471,0.4968152866242038,R,0.31196581196581197,0.688034188034188,0.2918454935622318,0.6974789915966386,85.00126582278482,102.08,16.265822784810126,,0.44,0.23922047244094488,47.0,80.0,47.0,80.0,4.852030263919617,low,0.12654867021276595
543213,549,2973,0.4611503531786075,R,0.14733770970094817,0.8526622902990518,0.2673338098641887,0.633418043202033,85.77774566473988,98.89,9.992774566473988,,0.37664233576642336,0.29313279445727486,233.0,633.0,233.0,633.0,6.7650389767805414,medium,-0.03385544006671681
543216,550,1858,0.5139935414424112,L,0.1958115183246073,0.8041884816753927,0.34177215189873417,0.7268351383874849,87.37506112469438,100.94,11.21515892420538,,0.49507389162561577,0.27812777777777775,50.0,490.0,50.0,490.0,6.293419278846481,low,0.03813918367346936
543219,551,27,0.4444444444444444,L,0.25,0.75,0.16666666666666666,0.6666666666666666,92.325,107.58,13.75,,0.0,1.232,0.0,1.0,0.0,1.0,0.6931471805599453,low,
